mean,difference
0.8299871760959852,0.013185993503615934
0.30613137959450853,-0.015265967865578878
0.4085716211847903,-0.03083493231685125
0.16642914876421633,0.017036620082067327
0.46342343562571214,0.1748326514905295
0.5193881809814849,-0.16886309383231835
0.23913941324467727,0.09073786021700042
0.4508852673961406,-0.13705426188435454
0.4407334092323042,-0.03888981281438336
0.4490214137108412,0.03139826613094143
0.5708134172933018,-0.14629662065173865
0.5549676974819706,-0.10577452973393486
0.9304189932433677,0.11271684409934535
0.8281715483324614,-0.07856476885936903
0.8195935562481718,-0.07147572930053148
0.4363194378220767,-0.0333389099431573
0.46278973097494,0.18233177413326007
0.859544128261519,0.08788317458334094
0.8037123271777185,-0.0609669309945996
0.5859984065303097,-0.1117708871346933
0.2273454571591329,0.06808702246874798
0.2339550978213416,-0.08395264024141103
0.8471083718373842,0.03363968488265412
0.8557016925166339,-0.09650157369170775
0.11257282298866612,-0.08769904768340384
0.8839623141461234,0.012102208172007467
0.5354951466065816,-0.10308435659762794
0.6292608667498658,-0.03230947472933332
0.8170715382378408,-0.18296352810042915
0.834478196359816,-0.0464489522434417
0.5331140096965556,-0.2896874078148356
0.088366136665327,-0.13803276277545562
0.8413966654100731,-0.030981588689741657
0.3876270797525905,-0.21405777401227505
0.7816736919600309,-0.07853956561912279
0.13789102016554936,0.023329070780012284
0.6427844238802255,0.11596383105207697
0.8248509587018189,0.0820306184229248
0.636140374672564,0.09826618101627071
0.8734832756194517,0.10781390517414524
0.16800217444122767,-0.10981744300482796
0.8975978798724957,-0.010290800122867427
0.4637499074926437,-0.3164598503131745
0.4742629185370679,-0.3188346117631444
